calc_id,boundary_condition_NZ,boundary_condition_X,boundary_condition_Y,boundary_condition_NX,boundary_condition_NY,boundary_condition_Z,load_time,rock_young_constant,rock_alpha_constant,concrete_init_temp,concrete_cheat,concrete_dt,concrete_norm_coeff,concrete_young_constant,concrete_alpha_constant,concrete_strength_time,steel_init_temp,bentonite_init_temp,bentonite_cheat,bentonite_dt,bentonite_young_constant,bentonite_alpha_constant,rw_init_temp,rw_cheat,rw_dt,rw_young_constant,rw_alpha_constant,rw_norm_coeff
4299,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,7.4716796875e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4300,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,22.02734375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4301,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,1750.13671875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4302,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.001015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4303,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,0.99169921875,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4304,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,10611328125.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4305,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.1002441406249999e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4306,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,2284031.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4307,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,28.611328125,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4308,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,47.5390625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4309,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1275.95703125,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4310,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.0919921875,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4311,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4620117187.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4312,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,6.8427734375e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4313,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,37.7109375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4314,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,725.78125,2.40140625,9431640625.0,5.6923828125e-06,1.07880859375
4315,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.36578125,9431640625.0,5.6923828125e-06,1.07880859375
4316,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9033203125.0,5.6923828125e-06,1.07880859375
4317,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,4.735351562500001e-06,1.07880859375
4318,1669550781.25,8433808593.75,7213593750.0,8690097656.25,8423593750.0,2179433593.75,4.311494140625,52037304687.5,6.0416015625e-06,19.55859375,2508.10546875,1.166015625,1.0303710937500001,11572265625.0,1.016982421875e-05,1602281.25,35.853515625,45.2890625,1251.03515625,1.1103515625,4471679687.5,7.8900390625e-06,40.5859375,848.59375,2.40140625,9431640625.0,5.6923828125e-06,0.93466796875
4319,1967167968.75,8620488281.25,10128593750.0,6548027343.75,10489531250.0,1618339843.75,3.821767578125,57772070312.5,7.4716796875e-06,22.02734375,1750.13671875,1.001015625,0.99169921875,10611328125.0,1.1002441406249999e-05,2284031.25,28.611328125,47.5390625,1275.95703125,1.0919921875,4620117187.5,6.8427734375e-06,37.7109375,725.78125,2.36578125,9033203125.0,4.735351562500001e-06,0.93466796875
4320,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4321,2109667968.75,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4322,1622050781.25,7202988281.25,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4323,1622050781.25,7826308593.75,7708593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4324,1622050781.25,7826308593.75,9193593750.0,7155527343.75,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4325,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9829531250.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4326,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,1855839843.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4327,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,3.075517578125,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4328,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45847070312.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4329,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,8.346679687499999e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4330,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,17.52734375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4331,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2432.63671875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4332,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.271015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4333,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.05419921875,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4334,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9361328125.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4335,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.126494140625e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4336,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2176031.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4337,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,35.361328125,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4338,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,36.5390625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4339,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1248.45703125,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4340,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.8169921875,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4341,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,4745117187.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4342,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,6.3177734375e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4343,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,34.7109375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4344,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,665.78125,2.70140625,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4345,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.06578125,11681640625.0,5.8173828125000005e-06,0.9413085937500001
4346,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,8283203125.0,5.8173828125000005e-06,0.9413085937500001
4347,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8603515625e-06,0.9413085937500001
4348,1622050781.25,7826308593.75,9193593750.0,9702597656.25,9963593750.0,2226933593.75,5.057744140625,45412304687.5,6.9166015625e-06,22.05859375,2455.60546875,1.136015625,1.0928710937500001,9822265625.0,1.0957324218749999e-05,2142281.25,24.603515625,34.2890625,1113.53515625,0.9853515625,5846679687.5,5.6150390625e-06,33.5859375,788.59375,2.70140625,11681640625.0,5.8173828125000005e-06,0.99716796875
4349,2109667968.75,7202988281.25,7708593750.0,7155527343.75,9829531250.0,1855839843.75,3.075517578125,45847070312.5,8.346679687499999e-06,17.52734375,2432.63671875,1.271015625,1.05419921875,9361328125.0,1.126494140625e-05,2176031.25,35.361328125,36.5390625,1248.45703125,0.8169921875,4745117187.5,6.3177734375e-06,34.7109375,665.78125,2.06578125,8283203125.0,5.8603515625e-06,0.99716796875
4350,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4351,1729667968.75,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4352,2002050781.25,8822988281.25,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4353,2002050781.25,9446308593.75,9468593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4354,2002050781.25,9446308593.75,7433593750.0,8775527343.75,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4355,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8069531250.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4356,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,2235839843.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4357,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,5.065517578125,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4358,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56447070312.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4359,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,6.9466796875e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4360,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,21.52734375,2035.60546875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4361,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2012.63671875,1.376015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4362,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.031015625,0.99287109375,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4363,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.95419921875,11822265625.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
4364,2002050781.25,9446308593.75,7433593750.0,8082597656.25,8203593750.0,1846933593.75,3.067744140625,56012304687.5,8.3166015625e-06,18.05859375,2035.60546875,1.376015625,0.99287109375,11361328125.0,8.857324218749999e-06,1278281.25,30.603515625,42.2890625,893.53515625,1.1853515625,4846679687.5,7.0150390624999995e-06,41.5859375,948.59375,2.22140625,9681640625.0,4.817382812500001e-06,1.0413085937500002
